run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260412_194451,kuka,kuka_main,16,2.3761761,568.346359882896,-51.2533228474547,632.236064240371,556.955,-19.429,643.266,0.03
20260412_194451,kuka,kuka_main,17,2.5968373,571.124515918396,-59.0145206609149,629.546103634569,565.535889,-43.3592682,634.972351,0.03
20260412_194451,kuka,kuka_main,18,2.6611511,574.010448471812,-67.0768084291887,626.751787987611,565.535889,-43.3592682,634.972351,0.03
20260412_194451,kuka,kuka_main,19,2.713337,576.974621121325,-75.3576717040181,623.88171605713,565.704,-43.871,634.795,0.03
20260412_194451,kuka,kuka_main,20,2.912069,579.986240576101,-83.7710847840279,620.965703569172,565.768555,-44.0335388,634.738892,0.03
20260412_194451,kuka,kuka_main,21,3.1850775,583.013759423899,-92.2289152159722,618.034296430828,565.768555,-44.0335388,634.738892,0.03
20260412_194451,kuka,kuka_main,22,3.2379053,586.025378878675,-100.642328295982,615.11828394287,576.801392,-74.8163528,624.070557,0.03
20260412_194451,kuka,kuka_main,23,3.4479881,588.989551528188,-108.923191570811,612.248212012389,576.801392,-74.8163528,624.070557,0.03
20260412_194451,kuka,kuka_main,24,3.4989169,591.875484081604,-116.985479339085,609.453896365431,576.801392,-74.8163528,624.070557,0.03
20260412_194451,kuka,kuka_main,25,3.5507485,594.653640117104,-124.746677152545,606.763935759629,576.801392,-74.8163528,624.070557,0.03
20260412_194451,kuka,kuka_main,26,3.960824,597.296242829487,-132.129186317298,604.205225196846,576.801392,-74.8163528,624.070557,0.03
20260412_194451,kuka,kuka_main,27,4.0126758,599.777777777778,-139.061728395062,601.802469135803,576.801392,-74.8163528,624.070557,0.03
20260412_194451,kuka,kuka_main,28,4.0654863,602.075495632829,-145.480749704411,599.577694704721,581.036072,-85.1297,620.549255,0.03
20260412_194451,kuka,kuka_main,29,4.2701699,604.16991492493,-151.331825822028,597.549764913956,583.403442,-91.1161118,618.496582,0.03
20260412_194451,kuka,kuka_main,30,4.3213655,606.045324791412,-156.571066083945,595.733891868633,586.213257,-98.5349808,615.941101,0.03
20260412_194451,kuka,kuka_main,31,4.5912827,607.69028772425,-161.166518086794,594.141149981282,597.252319,-131.978989,604.258057,0.03
20260412_194451,kuka,kuka_main,32,4.7880004,609.098142317672,-165.099572189053,592.777989184476,597.296,-132.128922,604.205,0.03
20260412_194451,kuka,kuka_main,33,4.8391727,610.267506015764,-168.366366012293,591.645748143466,597.296,-132.129,604.205,0.03
20260412_194451,kuka,kuka_main,34,4.8921879,611.202777860073,-170.979188942425,590.740167468818,597.296,-132.129,604.205,0.03
20260412_194451,kuka,kuka_main,35,5.1034952,611.914641237214,-172.967886630947,590.050902929047,597.296,-132.129,604.205,0.03
20260412_194451,kuka,kuka_main,36,5.3550886,612.420566626477,-174.381265496189,589.561038663253,612.421,-174.381,589.561,0.03
20260412_194451,kuka,kuka_main,37,5.4064871,612.745314347429,-175.288497224564,589.246600393759,610.268,-168.366089,591.645935,0.03
20260412_194451,kuka,kuka_main,38,5.6006044,612.921437307523,-175.780523271811,589.076068638747,610.268,-168.366,591.646,0.03
20260412_194451,kuka,kuka_main,39,5.6517316,612.989783749701,-175.971459364245,589.009891924892,610.276428,-168.388992,591.638062,0.03
20260412_194451,kuka,kuka_main,40,5.7038315,613,-176,589,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,41,6.1184316,613,-176,588.951351189053,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,42,6.1715861,613,-176,588.625891940587,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,43,6.2243185,613,-176,587.787211178234,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,44,6.4283226,613,-176,586.240793459413,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,45,6.478968,613,-176,583.831624939114,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,46,6.7420937,613,-176,580.44179933368,612.601563,-174.868927,589.393433,0.03
20260412_194451,kuka,kuka_main,47,6.9386293,613,-176,575.988123884591,613.000061,-176.000015,587.776733,0.03
20260412_194451,kuka,kuka_main,48,6.9900898,613,-176,570.41972532225,613.003174,-176.0009,587.236,0.03
20260412_194451,kuka,kuka_main,49,7.045107,613,-176,563.715655829762,613.001404,-176.000412,580.678101,0.03
20260412_194451,kuka,kuka_main,50,7.243911,613,-176,555.882499006724,613,-176,580.441895,0.03
20260412_194451,kuka,kuka_main,51,7.5088858,613,-176,546.951975833002,613,-176,580.442,0.03
20260412_194451,kuka,kuka_main,52,7.5743437,613,-176,536.978550632519,613,-176,580.442,0.03
20260412_194451,kuka,kuka_main,53,7.8173825,613,-176,526.037037037037,613.232788,-176.066696,564.938599,0.03
20260412_194451,kuka,kuka_main,54,7.8703003,613,-176,514.22020394994,613.232788,-176.066696,564.938599,0.03
20260412_194451,kuka,kuka_main,55,7.923314,613,-176,501.63638151002,613.232788,-176.066696,564.938599,0.03
20260412_194451,kuka,kuka_main,56,8.3545896,613,-176,488.407067055259,613.232788,-176.066696,564.938599,0.03
20260412_194451,kuka,kuka_main,57,8.4055743,613,-176,474.66453108661,613.232788,-176.066696,564.938599,0.03
20260412_194451,kuka,kuka_main,58,8.4578297,613,-176,460.549423231787,613.281189,-176.080475,541.819763,0.03
20260412_194451,kuka,kuka_main,59,8.6633108,613,-176,446.208378209043,613.457642,-176.131,538.114441,0.03
20260412_194451,kuka,kuka_main,60,8.7144566,613,-176,431.791621790957,613.713318,-176.204193,531.620239,0.03
20260412_194451,kuka,kuka_main,61,8.9811919,613,-176,417.450576768213,613.713318,-176.204193,531.620239,0.03
20260412_194451,kuka,kuka_main,62,9.180271,613,-176,403.33546891339,613.713318,-176.204193,531.620239,0.03
20260412_194451,kuka,kuka_main,63,9.2321952,613,-176,389.592932944741,613.713318,-176.204193,531.620239,0.03
20260412_194451,kuka,kuka_main,64,9.2850631,613,-176,376.36361848998,613,-176,474.665,0.03
20260412_194451,kuka,kuka_main,65,9.5268881,613,-176,363.77979605006,613,-176,474.665,0.03
20260412_194451,kuka,kuka_main,66,9.7844167,613,-176,351.962962962963,613,-176,474.665,0.03
20260412_194451,kuka,kuka_main,67,9.8368156,613,-176,341.021449367481,614.869446,-176.534058,433.845337,0.03
20260412_194451,kuka,kuka_main,68,10.0380435,613,-176,331.048024166998,614.924072,-176.549667,423.702454,0.03
20260412_194451,kuka,kuka_main,69,10.1021149,613,-176,322.117500993275,614.858337,-176.530884,416.151794,0.03
20260412_194451,kuka,kuka_main,70,10.1550385,613,-176,314.284344170237,613.968933,-176.27681,390.787,0.03
20260412_194451,kuka,kuka_main,71,10.5834547,613,-176,307.58027467775,613.083191,-176.023773,377.430084,0.03
20260412_194451,kuka,kuka_main,72,10.6353549,613,-176,302.011876115409,613.018311,-176.005234,376.59668,0.03
20260412_194451,kuka,kuka_main,73,10.689543,613,-176,297.55820066632,613,-176,376.364,0.03
20260412_194451,kuka,kuka_main,74,10.8898595,613,-176,294.168375060886,613.002441,-176.000687,376.324646,0.03
20260412_194451,kuka,kuka_main,75,10.9406851,613,-176,291.759206540587,613.03595,-176.010239,375.779236,0.03
20260412_194451,kuka,kuka_main,76,11.1992025,613,-176,290.212788821766,614.20752,-176.343872,340.927185,0.03
20260412_194451,kuka,kuka_main,77,11.3966124,613,-176,289.374108059413,614.213623,-176.345612,334.099152,0.03
20260412_194451,kuka,kuka_main,78,11.4477858,613,-176,289.048648810947,614.161499,-176.330765,328.313446,0.03
20260412_194451,kuka,kuka_main,79,11.5003823,613,-176,289,614.161499,-176.330765,328.313446,0.03
20260412_194451,kuka,kuka_main,80,11.7368825,613,-176,289.048648810947,613.32666,-176.093018,303.233307,0.03
20260412_194451,kuka,kuka_main,81,12.0044069,613,-176,289.374108059413,613,-176,297.558289,0.03
20260412_194451,kuka,kuka_main,82,12.0568102,613,-176,290.212788821766,613,-176,297.558,0.03
20260412_194451,kuka,kuka_main,83,12.2680994,613,-176,291.759206540587,613,-176,297.558,0.03
20260412_194451,kuka,kuka_main,84,12.3197065,613,-176,294.168375060886,613,-176,297.558,0.03
20260412_194451,kuka,kuka_main,85,12.372551,613,-176,297.55820066632,613.00354,-176.000992,290.884186,0.03
20260412_194451,kuka,kuka_main,86,12.7951544,613,-176,302.011876115409,613.00354,-176.000992,290.884186,0.03
20260412_194451,kuka,kuka_main,87,12.8448675,613,-176,307.58027467775,613.00354,-176.000992,290.884186,0.03
20260412_194451,kuka,kuka_main,88,12.8985805,613,-176,314.284344170238,613.025208,-176.007217,294.462646,0.03
20260412_194451,kuka,kuka_main,89,13.0907913,613,-176,322.117500993276,613.027039,-176.007736,296.728485,0.03
20260412_194451,kuka,kuka_main,90,13.1415751,613,-176,331.048024166998,613.016357,-176.004684,299.854309,0.03
20260412_194451,kuka,kuka_main,91,13.4069893,613,-176,341.021449367481,613,-176,302.012,0.03
20260412_194451,kuka,kuka_main,92,13.6139089,613,-176,351.962962962963,613,-176,302.012,0.03
20260412_194451,kuka,kuka_main,93,13.6642539,613,-176,363.77979605006,613,-176,302.012,0.03
20260412_194451,kuka,kuka_main,94,13.716793,613,-176,376.36361848998,613.18219,-176.05217,309.330139,0.03
20260412_194451,kuka,kuka_main,95,13.9295944,613,-176,389.592932944741,613.18219,-176.05217,309.330139,0.03
20260412_194451,kuka,kuka_main,96,14.1835601,613,-176,403.33546891339,613.178589,-176.051132,333.889,0.03
20260412_194451,kuka,kuka_main,97,14.2356215,613,-176,417.450576768213,613,-176,341.02063,0.03
20260412_194451,kuka,kuka_main,98,14.4487719,613,-176,431.791621790957,613,-176,341.02063,0.03
20260412_194451,kuka,kuka_main,99,14.500087,613,-176,446.208378209043,613.000366,-176.000092,341.025787,0.03
20260412_194451,kuka,kuka_main,100,14.5530399,613,-176,460.549423231787,613.000366,-176.000092,341.025787,0.03
20260412_194451,kuka,kuka_main,101,14.9633585,613,-176,474.66453108661,614.253235,-176.359131,364.570526,0.03
20260412_194451,kuka,kuka_main,102,15.0149725,613,-176,488.407067055259,614.458496,-176.417938,371.698578,0.03
20260412_194451,kuka,kuka_main,103,15.0787782,613,-176,501.63638151002,614.458496,-176.417938,371.698578,0.03
20260412_194451,kuka,kuka_main,104,15.2918467,613,-176,514.22020394994,614.458496,-176.417938,371.698578,0.03
20260412_194451,kuka,kuka_main,105,15.342336,613,-176,526.037037037037,614.458496,-176.417938,371.698578,0.03
20260412_194451,kuka,kuka_main,106,15.665509,613,-176,536.978550632519,613,-176,431.792,0.03
20260412_194451,kuka,kuka_main,107,15.8672734,613,-176,546.951975833003,613,-176,431.792,0.03
20260412_194451,kuka,kuka_main,108,15.9178483,613,-176,555.882499006725,613.03418,-176.009796,432.189667,0.03
20260412_194451,kuka,kuka_main,109,15.9704709,613,-176,563.715655829763,613.710632,-176.203827,440.825104,0.03
20260412_194451,kuka,kuka_main,110,16.1774944,613,-176,570.41972532225,613.710632,-176.203827,440.825104,0.03
20260412_194451,kuka,kuka_main,111,16.4416623,613,-176,575.988123884591,615.190186,-176.628174,475.977051,0.03
20260412_194451,kuka,kuka_main,112,16.4941851,613,-176,580.44179933368,615.190186,-176.628174,475.977051,0.03
20260412_194451,kuka,kuka_main,113,16.7010504,613,-176,583.831624939114,614.325317,-176.380112,517.936951,0.03
20260412_194451,kuka,kuka_main,114,16.7541807,613,-176,586.240793459413,613.964844,-176.276718,524.023743,0.03
20260412_194451,kuka,kuka_main,115,16.8091007,613,-176,587.787211178234,613.964844,-176.276718,524.023743,0.03
20260412_194451,kuka,kuka_main,116,17.2589577,613,-176,588.625891940587,613.964844,-176.276718,524.023743,0.03
20260412_194451,kuka,kuka_main,117,17.3096856,613,-176,588.951351189053,613.964844,-176.276718,524.023743,0.03
20260412_194451,kuka,kuka_main,118,17.3611617,613,-176,589,613.964844,-176.276718,524.023743,0.03
20260412_194451,kuka,kuka_main,119,17.5887137,613,-175.986216170232,589,613.403259,-176.115692,549.196045,0.03
20260412_194451,kuka,kuka_main,120,17.651251,613,-175.8940027165,589,613.511475,-176.146759,555.388611,0.03
20260412_194451,kuka,kuka_main,121,17.9246194,613,-175.6563765005,589,613,-176,588.626,0.03
20260412_194451,kuka,kuka_main,122,18.16245,613,-175.2182248135,589,613,-176,588.626,0.03
20260412_194451,kuka,kuka_main,123,18.2134707,613,-174.535627066082,589,613,-175.977036,588.636963,0.03
20260412_194451,kuka,kuka_main,124,18.2654114,613,-173.575176477876,589,613,-175.218,589,0.03
20260412_194451,kuka,kuka_main,125,18.4699539,613,-172.313301767301,589,613.000061,-175.180466,589,0.03
20260412_194451,kuka,kuka_main,126,18.7267938,613,-170.735588841304,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,127,18.778541,613,-168.836102485099,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,128,18.9847102,613,-166.616708051905,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,129,19.0345995,613,-164.086393152684,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,130,19.0873175,613,-161.26058934588,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,131,19.5066645,613,-158.160493827161,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,132,19.5591488,613,-154.81239111915,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,133,19.611686,613,-151.246974761172,589,613,-173.575,589,0.03
20260412_194451,kuka,kuka_main,134,19.8172029,613,-147.49866899899,589,613,-158.159714,589,0.03
20260412_194451,kuka,kuka_main,135,19.868602,613,-143.60495047454,589,613,-158.159714,589,0.03
20260412_194451,kuka,kuka_main,136,20.1227624,613,-139.605669915673,589,613.000122,-143.613235,589,0.03
20260412_194451,kuka,kuka_main,137,20.33408,613,-135.542373825896,589,613,-143.605,589,0.03
20260412_194451,kuka,kuka_main,138,20.3859822,613,-131.457626174104,589,613,-143.605,589,0.03
20260412_194451,kuka,kuka_main,139,20.4387193,613,-127.394330084327,589,613,-143.605,589,0.03
20260412_194451,kuka,kuka_main,140,20.6352463,613,-123.39504952546,589,613,-143.605,589,0.03
20260412_194451,kuka,kuka_main,141,20.9665538,613,-119.50133100101,589,613,-119.501,589,0.03
20260412_194451,kuka,kuka_main,142,21.0180727,613,-115.753025238828,589,613,-119.501,589,0.03
20260412_194451,kuka,kuka_main,143,21.2229087,613,-112.18760888085,589,613.022034,-122.475433,589.000671,0.03
20260412_194451,kuka,kuka_main,144,21.2740551,613,-108.83950617284,589,613.022034,-122.475433,589.000671,0.03
20260412_194451,kuka,kuka_main,145,21.3274625,613,-105.73941065412,589,613,-119.501,589,0.03
20260412_194451,kuka,kuka_main,146,21.7426182,613,-102.913606847316,589,613,-119.501,589,0.03
20260412_194451,kuka,kuka_main,147,21.7958181,613,-100.383291948095,589,613.014465,-107.165527,589.000366,0.03
20260412_194451,kuka,kuka_main,148,21.8485087,613,-98.1638975149006,589,613,-105.739,589,0.03
20260412_194451,kuka,kuka_main,149,22.1045784,613,-96.2644111586959,589,613,-105.739,589,0.03
20260412_194451,kuka,kuka_main,150,22.1553592,613,-94.6866982326992,589,613.004822,-104.861526,589.000122,0.03
20260412_194451,kuka,kuka_main,151,22.422485,613,-93.4248235221241,589,613.004822,-104.861526,589.000122,0.03
20260412_194451,kuka,kuka_main,152,22.63596,613,-92.4643729339177,589,613.004822,-104.861526,589.000122,0.03
20260412_194451,kuka,kuka_main,153,22.6900639,613,-91.7817751864995,589,613.004578,-96.0504,589.000061,0.03
20260412_194451,kuka,kuka_main,154,22.7696599,613,-91.3436234995004,589,613,-93.425,589,0.03
20260412_194451,kuka,kuka_main,155,22.9824258,613,-91.1059972835003,589,613.000061,-93.3885193,589,0.03
20260412_194451,kuka,kuka_main,156,23.2433071,613,-91.0137838297682,589,613.000061,-93.3885193,589,0.03
20260412_194451,kuka,kuka_main,157,23.2964537,613,-91,589,613.000061,-93.3885193,589,0.03
20260412_194451,kuka,kuka_main,158,23.5027204,612.982081021301,-90.9862161702317,589,613,-91.0067139,589,0.03
20260412_194451,kuka,kuka_main,159,23.5534255,612.862203531449,-90.8940027164996,589,613,-91.0067139,589,0.03
20260412_194451,kuka,kuka_main,160,23.606672,612.553289450649,-90.6563765004996,589,613,-91.0067139,589,0.03
20260412_194451,kuka,kuka_main,161,24.0242613,611.983692257551,-90.2182248135004,589,612.553,-90.656,589,0.03
20260412_194451,kuka,kuka_main,162,24.0770385,611.096315185907,-89.5356270660824,589,612.547241,-90.6515961,589,0.03
20260412_194451,kuka,kuka_main,163,24.1287157,609.847729421239,-88.575176477876,589,611.984,-90.218,589,0.03
20260412_194451,kuka,kuka_main,164,24.3400395,608.207292297491,-87.3133017673008,589,611.961853,-90.2008743,589.000061,0.03
20260412_194451,kuka,kuka_main,165,24.3911914,606.156265493695,-85.7355888413041,589,611.961853,-90.2008743,589.000061,0.03
20260412_194451,kuka,kuka_main,166,24.6486475,603.686933230629,-83.8361024850994,589,609.848,-88.575,589,0.03
20260412_194451,kuka,kuka_main,167,24.8561489,600.801720467477,-81.6167080519052,589,609.848,-88.575,589,0.03
20260412_194451,kuka,kuka_main,168,24.9077996,597.512311098489,-79.086393152684,589,609.80481,-88.5411072,589.000305,0.03
20260412_194451,kuka,kuka_main,169,24.9611846,593.838766149645,-76.2605893458805,589,609.80481,-88.5411072,589.000305,0.03
20260412_194451,kuka,kuka_main,170,25.1636968,589.808641975309,-73.1604938271605,589,609.80481,-88.5411072,589.000305,0.03
20260412_194451,kuka,kuka_main,171,25.4431701,585.456108454895,-69.8123911191498,589,609.80481,-88.5411072,589.000305,0.03
20260412_194451,kuka,kuka_main,172,25.4948657,580.821067189524,-66.2469747611724,589,597.406555,-78.9378052,589.032532,0.03
20260412_194451,kuka,kuka_main,173,25.6980923,575.948269698687,-62.4986689989899,589,597.406555,-78.9378052,589.032532,0.03
20260412_194451,kuka,kuka_main,174,25.7489721,570.886435616901,-58.6049504745395,589,597.406555,-78.9378052,589.032532,0.03
20260412_194451,kuka,kuka_main,175,25.8024688,565.687370890375,-54.6056699156731,589,585.455688,-69.8117676,589,0.03
20260412_194451,kuka,kuka_main,176,26.2162375,560.405085973664,-50.5423738258956,589,585.455688,-69.8117676,589,0.03
20260412_194451,kuka,kuka_main,177,26.2669914,555.094914026336,-46.4576261741044,589,585.455688,-69.8117676,589,0.03
20260412_194451,kuka,kuka_main,178,26.3188451,549.812629109625,-42.3943300843269,589,579.623901,-65.1311951,589.091187,0.03
20260412_194451,kuka,kuka_main,179,26.524213,544.613564383099,-38.3950495254605,589,579.623901,-65.1311951,589.091187,0.03
20260412_194451,kuka,kuka_main,180,26.5758392,539.551730301313,-34.5013310010101,589,571.147644,-58.5424957,589.123657,0.03
20260412_194451,kuka,kuka_main,181,26.8471727,534.678932810476,-30.7530252388276,589,571.147644,-58.5424957,589.123657,0.03
20260412_194451,kuka,kuka_main,182,27.0575393,530.043891545105,-27.1876088808502,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,183,27.1102546,525.691358024691,-23.8395061728395,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,184,27.1619186,521.661233850355,-20.7394106541195,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,185,27.3617962,517.987688901511,-17.913606847316,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,186,27.6196117,514.698279532523,-15.3832919480947,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,187,27.6735849,511.813066769371,-13.1638975149006,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,188,27.8926833,509.343734506305,-11.2644111586959,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,189,27.9418985,507.292707702509,-9.68669823269917,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,190,27.9929104,505.652270578761,-8.42482352212406,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,191,28.4099801,504.403684814093,-7.46437293391766,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,192,28.4631908,503.516307742449,-6.78177518649953,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,193,28.5153158,502.94671054935,-6.34362349950037,589,560.360413,-50.5055313,589.001,0.03
20260412_194451,kuka,kuka_main,194,28.7181858,502.63779646855,-6.10599728350033,589,511.797028,-13.1514282,589.000122,0.03
20260412_194451,kuka,kuka_main,195,28.7689868,502.517918978699,-6.01378382976822,589,511.797028,-13.1514282,589.000122,0.03
20260412_194451,kuka,kuka_main,196,29.0261364,502.5,-6,589,511.797028,-13.1514282,589.000122,0.03
20260412_194451,kuka,kuka_main,197,29.2255783,502.482081021301,-5.97243234046334,589,502.913,-6.31779861,589,0.03
20260412_194451,kuka,kuka_main,198,29.2775782,502.362203531449,-5.78800543299919,589,502.913,-6.31779861,589,0.03
20260412_194451,kuka,kuka_main,199,29.3308402,502.05328945065,-5.31275300099921,589,502.913,-6.31779861,589,0.03
20260412_194451,kuka,kuka_main,200,29.5321309,501.483692257551,-4.43644962700085,589,502.913,-6.31779861,589,0.03
20260412_194451,kuka,kuka_main,201,29.8030565,500.596315185907,-3.0712541321647,589,502.913,-6.31779861,589,0.03
20260412_194451,kuka,kuka_main,202,29.8562192,499.347729421239,-1.15035295575193,589,500.599396,-3.07617188,589,0.03
20260412_194451,kuka,kuka_main,203,30.0661602,497.707292297491,1.37339646539838,589,500.596,-3.07099676,589,0.03
20260412_194451,kuka,kuka_main,204,30.1178455,495.656265493695,4.52882231739181,589,500.596,-3.07099843,589,0.03
20260412_194451,kuka,kuka_main,205,30.182655,493.186933230629,8.32779502980127,589,497.161133,2.24868202,589.00415,0.03
20260412_194451,kuka,kuka_main,206,30.5886245,490.301720467477,12.7665838961895,589,497.161133,2.24868202,589.00415,0.03
20260412_194451,kuka,kuka_main,207,30.6413768,487.012311098489,17.827213694632,589,497.161133,2.24868202,589.00415,0.03
20260412_194451,kuka,kuka_main,208,30.6945465,483.338766149645,23.478821308239,589,490.909058,11.8526115,589.002197,0.03
20260412_194451,kuka,kuka_main,209,30.902104,479.308641975309,29.679012345679,589,490.909058,11.8526115,589.002197,0.03
20260412_194451,kuka,kuka_main,210,30.9523679,474.956108454895,36.3752177617005,589,490.909058,11.8526115,589.002197,0.03
20260412_194451,kuka,kuka_main,211,31.2215694,470.321067189524,43.5060504776551,589,490.302,12.767,589,0.03
20260412_194451,kuka,kuka_main,212,31.425076,465.448269698687,51.0026620020201,589,490.288635,12.7895613,589.000183,0.03
20260412_194451,kuka,kuka_main,213,31.4769585,460.386435616901,58.7900990509209,589,490.028229,13.2282801,589.003967,0.03
20260412_194451,kuka,kuka_main,214,31.5293248,455.187370890375,66.7886601686539,589,482.552429,25.3615189,589.066528,0.03
20260412_194451,kuka,kuka_main,215,31.7280374,449.905085973664,74.9152523482087,589,479.281891,30.4078083,589.068237,0.03
20260412_194451,kuka,kuka_main,216,31.9830885,444.594914026336,83.0847476517913,589,479.281891,30.4078083,589.068237,0.03
20260412_194451,kuka,kuka_main,217,32.0355547,439.312629109625,91.2113398313461,589,470.321,43.506,589,0.03
20260412_194451,kuka,kuka_main,218,32.2872292,434.113564383099,99.2099009490791,589,470.28598,43.5685081,589.00061,0.03
20260412_194451,kuka,kuka_main,219,32.3377603,429.051730301313,106.99733799798,589,469.941772,44.1812553,589.00647,0.03
20260412_194451,kuka,kuka_main,220,32.3902236,424.178932810476,114.493949522345,589,469.941772,44.1812553,589.00647,0.03
20260412_194451,kuka,kuka_main,221,32.8076605,419.543891545105,121.6247822383,589,442.88797,86.3677292,589.047302,0.03
20260412_194451,kuka,kuka_main,222,32.8712818,415.191358024691,128.320987654321,589,442.88797,86.3677292,589.047302,0.03
20260412_194451,kuka,kuka_main,223,32.923974,411.161233850355,134.521178691761,589,442.88797,86.3677292,589.047302,0.03
20260412_194451,kuka,kuka_main,224,33.1314266,407.487688901511,140.172786305368,589,439.301605,91.2311,589.000122,0.03
20260412_194451,kuka,kuka_main,225,33.1824303,404.198279532523,145.233416103811,589,439.301605,91.2311,589.000122,0.03
20260412_194451,kuka,kuka_main,226,33.4406269,401.313066769371,149.672204970199,589,417.959717,125.074959,589.041443,0.03
20260412_194451,kuka,kuka_main,227,33.6517012,398.843734506305,153.471177682608,589,417.959717,125.074959,589.041443,0.03
20260412_194451,kuka,kuka_main,228,33.7036607,396.792707702509,156.626603534602,589,412.902649,132.153671,589.012817,0.03
20260412_194451,kuka,kuka_main,229,33.7565108,395.152270578761,159.150352955752,589,411.161,134.521,589,0.03
20260412_194451,kuka,kuka_main,230,33.9616722,393.903684814093,161.071254132165,589,411.161,134.521,589,0.03
20260412_194451,kuka,kuka_main,231,34.2222546,393.016307742449,162.436449627001,589,411.161,134.521,589,0.03
20260412_194451,kuka,kuka_main,232,34.2744189,392.44671054935,163.312753000999,589,395.439819,158.738953,589.000671,0.03
20260412_194451,kuka,kuka_main,233,34.4791056,392.13779646855,163.788005432999,589,395.439819,158.738953,589.000671,0.03
20260412_194451,kuka,kuka_main,234,34.5295269,392.017918978699,163.972432340464,589,395.439819,158.738953,589.000671,0.03
20260412_194451,kuka,kuka_main,235,34.5815756,392,164,589,395.439819,158.738953,589.000671,0.03
20260412_194451,kuka,kuka_main,236,34.9934541,392,164,588.951351189053,395.152,159.15,589,0.03
20260412_194451,kuka,kuka_main,237,35.0453351,392,164,588.625891940587,395.134583,159.1772,588.999756,0.03
20260412_194451,kuka,kuka_main,238,35.0967029,392,164,587.787211178234,392.070526,163.893051,588.952087,0.03
